Unnamed: 0,name,hp,hp formula,hp special,ac,ac special,cr,str,dex,con,int,wis,cha,str save,dex save,con save,int save,wis save,cha save,walk,fly,swim,burrow,climb,hover,size,alignment,type,source
2744,Squirt the Oilcan,17,7d4,-,15,-,1/4,3,15,10,11,8,15,-,-,-,-,-,-,0,30,-,-,-,True,T,CN,construct,WBtW
369,Living Burning Hands,15,2d8 + 6,-,15,-,1,10,12,16,3,6,6,-,-,-,-,-,-,25,25,-,-,-,-,M,U,construct,ERLW
1443,Guard Drake,52,7d8 + 21,-,14,-,2,16,11,16,4,10,7,-,-,-,-,-,-,30,-,-,-,-,-,M,U,dragon,MPMM
850,Fog Giant,200,16d12 + 96,-,16,-,11,27,10,22,12,16,16,-,-,+10,-,+7,+7,40,-,-,-,-,-,H,NE,giant,MFF
701,Reghed Chieftain,112,15d8 + 45,-,16,-,5,18,15,16,10,12,15,+7,+5,+6,-,-,-,30,-,-,-,-,-,M,A,humanoid,IDRotF
1548,Ulitharid,127,17d10 + 14,-,15,-,9,15,12,15,21,19,21,-,-,-,+9,+8,+9,30,-,-,-,-,-,L,LE,aberration,MPMM
1105,Intellect Devourer,21,6d4 + 6,-,12,-,2,6,14,13,12,11,10,-,-,-,-,-,-,40,-,-,-,-,-,T,LE,aberration,MM
2530,Booyahg Wielder,7,2d6,-,15,-,1/4,8,14,10,10,8,8,-,-,-,-,-,-,30,-,-,-,-,-,S,NE,humanoid,VGM
2899,Large Mimic,67,9d10 + 18,-,12,-,2,17,12,15,5,13,8,-,-,-,-,-,-,15,-,-,-,-,-,L,N,monstrosity,WDMM
1439,Green Abishai,195,26d8 + 78,-,18,-,15,12,17,16,17,12,19,-,-,-,+8,-,+9,30,40,-,-,-,-,M,LE,fiend,MPMM
1766,Yeenoghu,333,23d12 + 184,-,20,-,24,29,16,26,15,24,15,-,+10,+15,-,+14,-,50,-,-,-,-,-,H,CE,fiend,MTF
286,Xot,67,9d8 + 27,-,16,-,3,15,14,16,14,14,12,-,-,+5,+4,-,-,30,-,-,-,-,-,M,A,humanoid,CRCotN
2339,Kelson Darktreader,4,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,TftYP
907,Azer,39,6d8 + 12,-,17,-,2,17,12,15,12,13,10,-,-,+4,-,-,-,30,-,-,-,-,-,M,LN,elemental,MM
579,Lizardfolk Render,52,7d10 + 14,-,15,-,3,16,10,14,7,12,7,-,-,-,-,-,-,30,-,30,-,-,-,L,N,humanoid,GoS
1538,Sword Wraith Commander,127,15d8 + 60,-,18,-,8,18,14,18,11,12,14,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,undead,MPMM
662,Demos Magen,51,6d8 + 24,-,16,-,2,14,14,18,10,10,7,-,-,-,-,-,-,30,-,-,-,-,-,M,U,construct,IDRotF
1498,Orthon,105,10d10 + 50,-,17,-,10,22,16,21,15,15,16,-,+7,+9,-,+6,-,30,-,-,-,30,-,L,LE,fiend,MPMM
2521,Blue Guard Drake,52,7d8 + 21,-,14,-,2,16,11,16,4,10,7,-,-,-,-,-,-,30,-,-,20,-,-,M,U,dragon,VGM
380,The Lord of Blades,195,23d8 + 92,-,19,-,18,20,15,18,19,17,18,+11,-,+10,+10,+9,-,40,-,-,-,-,-,M,LE,humanoid,ERLW
22,Exul,200,16d10 + 112,-,17,-,11,22,12,24,16,15,16,-,-,-,+7,-,+7,40,60,-,-,-,-,L,NE,elemental,AitFR-ISF
832,Wolfwere Alpha,104,16d8 + 32,-,12,-,6,20,14,14,10,8,16,-,-,-,-,-,-,-,-,-,-,-,-,M,CE,humanoid,MaBJoV
2780,Griffon Cavalry Rider,58,9d8 + 18,-,17,-,2,14,15,14,10,12,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,WDH
2006,Burrowshark,82,11d8 + 33,-,18,-,4,18,12,16,10,11,13,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,PotA
697,Mjenir,27,5d8 + 5,-,11,-,2,10,12,13,12,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,N,humanoid,IDRotF
2385,Reduced-Threat Wyvern,110,13d10 + 39,-,13,-,6,19,10,16,5,12,6,-,-,-,-,-,-,20,80,-,-,-,-,L,U,dragon,TftYP
1742,Star Spawn Larva Mage,168,16d8 + 96,-,16,-,16,17,12,23,18,12,16,-,+6,-,-,+6,+8,30,-,-,-,-,-,M,CE,aberration,MTF
1347,Blue Abishai,202,27d8 + 81,-,19,-,17,15,14,17,22,23,18,-,-,-,+12,+12,-,30,50,-,-,-,-,M,LE,fiend,MPMM
1337,Bael,189,18d10 + 90,-,18,-,19,24,17,20,21,24,24,-,+9,+11,+11,-,+13,30,-,-,-,-,-,L,LE,fiend,MPMM
904,Awakened Shrub,10,3d6,-,9,-,0,3,8,11,10,10,6,-,-,-,-,-,-,20,-,-,-,-,-,S,U,plant,MM
1254,Swarm of Wasps,22,5d8,-,12,-,1/2,3,13,10,1,7,1,-,-,-,-,-,-,5,30,-,-,-,-,M,U,beast,MM
1658,Derro,13,3d6 + 3,-,13,-,1/4,10,14,12,11,5,9,-,-,-,-,-,-,30,-,-,-,-,-,S,CE,humanoid,MTF
2787,Jalester Silvermane,71,13d8 + 13,-,18,-,4,14,14,13,12,14,13,+4,-,+3,-,-,-,30,-,-,-,-,-,M,LG,humanoid,WDH
272,Perigee,136,16d8 + 64,-,17,-,10,18,18,18,17,20,20,-,-,-,-,+9,+9,30,90,-,-,-,-,M,LG,celestial,CRCotN
588,Minotaur Living Crystal Statue,136,16d10 + 48,-,15,-,6,18,9,16,6,10,5,-,-,-,-,-,-,30,-,-,-,-,-,L,U,construct,GoS
572,Juvenile Kraken,207,18d12 + 90,-,16,-,14,24,11,20,19,15,17,+12,+5,+10,+9,+7,-,20,-,50,-,-,-,H,CE,monstrosity,GoS
2039,Oreioth,39,6d8 + 12,-,11,-,2,8,13,14,16,9,11,-,-,-,-,+1,-,30,-,-,-,-,-,M,CE,humanoid,PotA
2190,Kaaltar,4,1d8,-,10,-,0,14,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,N,giant,SKT
2452,Jaculi,16,3d10,-,14,-,1/2,15,14,11,2,8,3,-,-,-,-,-,-,30,-,-,-,20,-,L,U,beast,ToA
192,Snow Maiden,22,5d8,-,12,-,1,1,14,11,10,10,11,-,-,-,-,-,-,0,50,-,-,-,True,M,N,undead,CoS
311,Bristled Moorbounder,52,7d10 + 14,-,15,-,3,18,14,14,2,13,5,-,-,-,-,-,-,70,-,-,-,-,-,L,U,beast,EGW
1082,Gynosphinx,136,16d10 + 48,-,17,-,11,18,15,16,18,18,18,-,-,-,-,-,-,40,60,-,-,-,-,L,LN,monstrosity,MM
2865,Bore Worm,247,15d20 + 90,-,18,-,16,28,7,22,1,8,4,-,-,+11,-,+4,-,50,-,-,30,-,-,G,U,construct,WDMM
2871,Crystal Battleaxe,17,5d6,-,17,-,1/4,12,15,11,1,5,1,-,+4,-,-,-,-,0,50,-,-,-,True,S,U,construct,WDMM
2128,Shadrix Silverquill,363,22d20 + 132,-,21,-,22,25,14,23,18,18,26,-,+9,+13,-,+11,+15,40,80,-,-,-,-,G,N,dragon,SCC
2836,Thrakkus,67,9d8 + 27,-,13,-,2,16,12,17,9,11,9,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,WDH
1424,Gazer,13,3d4 + 6,-,13,-,1/2,3,17,14,3,10,7,-,-,-,-,+2,-,0,30,-,-,-,True,T,NE,aberration,MPMM
2429,Bag of Nails,78,12d8 + 24,-,15,-,8,11,16,14,13,11,10,-,+6,-,+4,-,-,30,-,-,-,20,-,M,CN,humanoid,ToA
101,Immortal Lotus Monk,65,10d8 + 20,-,15,-,5,12,16,14,11,14,10,-,-,-,-,-,-,30,-,-,-,-,-,M,-,humanoid,CM
1675,Duergar Warlord,75,10d8 + 30,-,20,-,6,18,11,17,12,12,14,-,-,-,-,-,-,25,-,-,-,-,-,M,LE,humanoid,MTF
231,Aradrine the Owl,66,12d8 + 12,-,12,-,2,10,14,12,14,10,16,-,-,-,-,-,-,30,-,-,-,-,-,"S, M",LN,humanoid,CRCotN
1887,Replica Monodrone,5,1d8 + 1,-,15,-,1/8,10,13,12,4,10,5,-,-,-,-,-,-,30,30,-,-,-,-,M,LN,construct,OoW
322,Guardian Wolf,66,7d12 + 21,-,14,-,4,22,14,16,5,12,8,-,-,-,-,-,-,60,-,-,-,-,-,H,U,monstrosity,EGW
2159,Cog,105,10d12 + 40,-,15,-,5,21,8,19,5,9,6,-,-,-,-,-,-,40,-,-,-,-,-,H,CE,giant,SKT
268,Occult Extollant,91,14d8 + 28,-,12,-,6,12,15,14,16,15,18,-,-,-,-,+5,+7,30,-,-,-,-,-,"S, M",A,humanoid,CRCotN
175,Mishka Belview,26,4d8 + 8,-,11,-,1/4,12,9,15,9,10,6,-,-,-,-,-,-,20,-,-,-,-,-,M,CE,humanoid,CoS
2665,Jiangshi,119,14d8 + 56,-,16,-,9,18,3,18,17,14,12,-,-,+8,+7,+6,+5,20,-,-,-,-,-,M,-,undead,VRGR
906,Axe Beak,19,3d10 + 3,-,11,-,1/4,14,12,12,2,10,5,-,-,-,-,-,-,50,-,-,-,-,-,L,U,beast,MM
1828,Jimjar,27,6d8,-,12,-,1,10,15,10,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,OotA
1046,Giant Sea Horse,16,3d10,-,13,-,1/2,12,15,11,2,12,5,-,-,-,-,-,-,0,-,40,-,-,-,L,U,beast,MM
1590,Bronze Sable,32,5d8 + 10,-,15,-,1,13,16,15,3,14,1,-,-,-,-,-,-,30,-,-,-,30,-,M,U,construct,MOT
2940,Werebat,24,7d6,-,13,-,2,8,17,10,10,12,8,-,-,-,-,-,-,-,-,-,-,-,-,S,LE,humanoid,WDMM
1377,Deinonychus,26,4d8 + 8,-,13,-,1,15,15,14,4,12,6,-,-,-,-,-,-,40,-,-,-,-,-,M,U,beast,MPMM
254,James Cryon,82,15d8 + 15,-,12,-,5,10,14,13,18,16,14,-,-,-,+7,+6,-,30,-,-,-,-,-,M,LN,humanoid,CRCotN
2386,Scrag,84,8d10 + 40,-,15,-,5,18,13,20,7,9,7,-,-,-,-,-,-,30,-,30,-,-,-,L,CE,giant,TftYP
1480,Nabassu,190,20d8 + 100,-,18,-,15,22,14,21,14,15,17,+11,+7,-,-,-,-,40,60,-,-,-,-,M,CE,fiend,MPMM
1958,Emrakul,676,33d20 + 330,-,25,-,30,30,11,30,3,11,11,-,-,-,+5,+9,+9,40,-,-,-,-,-,G,U,monstrosity,PSZ
1494,Ogre Chain Brute,59,7d10 + 21,-,11,-,3,19,8,16,5,7,7,-,-,-,-,-,-,40,-,-,-,-,-,L,CE,giant,MPMM
548,Skyswimmer,216,16d20 + 48,-,18,-,13,23,15,16,7,12,6,-,-,+8,-,-,-,10,60,-,-,-,-,G,U,monstrosity,GGR
1716,Nightwalker,297,22d12 + 154,-,14,-,20,22,19,24,6,9,8,-,-,+13,-,-,-,40,40,-,-,-,-,H,CE,undead,MTF
134,Baron Vargas Vallakovich,9,2d8,-,15,-,1/8,11,12,11,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,CoS
1262,Tridrone,16,3d8 + 3,-,15,-,1/2,12,13,12,9,10,9,-,-,-,-,-,-,30,-,-,-,-,-,M,LN,construct,MM
1863,Vampiric Ixitxachitl,44,8d8 + 8,-,16,-,2,14,18,13,12,13,7,-,-,-,-,-,-,0,-,30,-,-,-,M,CE,aberration,OotA
484,Biomancer,110,17d8 + 34,-,17,-,10,10,15,14,20,14,15,-,-,-,+9,+6,-,30,-,-,-,-,-,M,NG,humanoid,GGR
1820,Hanne Hallen,13,3d8,-,12,-,1/4,10,14,10,17,11,12,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,OotA
1525,Star Spawn Larva Mage,168,16d8 + 96,-,16,-,16,17,12,23,18,12,16,-,+6,-,-,+6,+8,30,-,-,-,-,-,M,CE,aberration,MPMM
978,Doppelganger,52,8d8 + 16,-,14,-,3,11,18,14,11,12,14,-,-,-,-,-,-,30,-,-,-,-,-,M,N,monstrosity,MM
653,Chardalyn Dragon,147,14d12 + 56,-,17,-,11,24,11,19,10,10,3,+11,-,+8,-,-,-,30,90,-,-,-,-,H,CE,construct,IDRotF
1812,Four-Armed Statue,178,17d10 + 85,-,17,-,10,22,9,20,3,11,1,-,-,-,-,-,-,30,-,-,-,-,-,L,U,construct,OotA
533,Precognitive Mage,63,14d8,-,11,-,3,9,13,10,18,13,11,-,-,-,+6,+3,-,30,-,-,-,-,-,M,LN,humanoid,GGR
2657,Elise,93,11d8 + 44,-,9,-,5,19,9,18,6,10,5,-,-,-,-,-,-,30,-,-,-,-,-,M,N,construct,VRGR
1663,Drow Favored Consort,225,30d8 + 90,-,15,-,18,15,20,16,18,15,18,-,+11,+9,-,-,+10,30,-,-,-,-,-,M,NE,humanoid,MTF
304,Aeorian Reverser,133,14d10 + 56,-,15,-,8,21,16,18,6,14,8,-,-,-,-,+5,+2,40,-,-,-,40,-,L,NE,monstrosity,EGW
1159,Nothic,45,6d8 + 18,-,15,-,2,14,16,16,13,10,8,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,aberration,MM
1772,Slurmy,11,2d8 + 2,-,14,-,1/8,8,14,12,8,14,8,-,-,-,-,-,-,30,-,-,-,-,-,S,NE,humanoid,NRH-TCMC
1294,Wolf,11,2d8 + 2,-,13,-,1/4,12,15,12,3,12,6,-,-,-,-,-,-,40,-,-,-,-,-,M,U,beast,MM
1943,"Elder Dinosaur (Nezahal, Primal Tide)",676,33d20 + 330,-,25,-,30,30,11,30,3,11,11,-,-,-,+5,+9,+9,20,-,60,-,-,-,G,U,monstrosity,PSX
2944,Zorak Lightdrinker,144,17d8 + 68,-,18,-,13,18,18,18,17,15,18,-,+9,-,-,+7,+9,30,-,-,-,-,-,M,LE,undead,WDMM
2908,Muiral,195,23d10 + 69,-,16,-,13,19,11,16,18,13,18,-,-,+8,+9,-,-,50,-,-,-,-,-,L,CE,monstrosity,WDMM
2054,Yan-C-Bin,283,21d12 + 147,-,22,-,18,18,24,24,16,21,23,-,+13,-,-,+11,+12,50,150,-,-,-,-,H,NE,elemental,PotA
1953,Baloth,95,10d12 + 30,-,13,-,5,22,9,17,2,11,5,-,-,-,-,-,-,50,-,-,-,-,-,H,U,beast,PSZ
1965,Heartstabber Mosquito,2,1d4,-,14,-,1/8,4,16,11,2,8,6,-,-,-,-,-,-,10,40,-,-,-,-,T,U,beast,PSZ
439,Dragonborn of Tiamat,85,10d8 + 40,-,18,-,7,20,11,18,10,12,16,+8,-,+7,-,+4,+6,30,-,-,-,-,-,M,CE,humanoid,FTD
267,Moonshark,126,11d12 + 55,-,13,-,5,23,11,21,1,10,5,-,-,-,-,-,-,-,-,50,-,-,-,H,U,beast,CRCotN
1040,Giant Lizard,19,3d10 + 3,-,12,-,1/4,15,12,13,2,10,5,-,-,-,-,-,-,30,-,-,-,30,-,L,U,beast,MM
542,Servitor Thrull,22,4d6 + 8,-,11,-,1/4,11,13,14,6,6,3,-,-,-,-,-,-,30,-,-,-,-,-,S,U,construct,GGR
6,Donaar Blit'zen,45,7d8 + 14,-,18,-,3,17,8,14,10,10,16,-,-,-,-,+2,+5,30,-,-,-,-,-,M,CG,humanoid,AI
1272,Vampire Spellcaster,144,17d8 + 68,-,16,-,15,18,18,18,17,15,18,-,+9,-,-,+7,+9,30,-,-,-,-,-,M,LE,undead,MM
1144,Minotaur,76,9d10 + 27,-,14,-,3,18,11,16,6,16,9,-,-,-,-,-,-,40,-,-,-,-,-,L,CE,monstrosity,MM
1959,Felidar,67,9d10 + 18,-,12,-,5,18,14,15,11,17,16,-,-,-,-,-,-,50,-,-,-,-,-,L,LG,celestial,PSZ
2140,Witherbloom Professor of Growth,112,15d8 + 45,-,13,-,7,11,13,16,16,19,13,-,-,+6,+6,+7,+4,30,-,-,-,-,-,"S, M",A,humanoid,SCC
1964,Griffin (Type 2),19,3d10 + 3,-,11,-,1,17,13,13,2,12,8,-,-,-,-,-,-,40,60,-,-,-,-,L,U,monstrosity,PSZ
2396,Snurrevin,45,7d8 + 14,-,16,-,2,14,11,14,14,10,9,-,-,-,-,-,-,25,-,-,-,-,-,M,LE,humanoid,TftYP
2477,Shago,112,15d8 + 45,-,16,-,5,18,15,16,10,12,15,+7,+5,+6,-,-,-,30,-,-,-,-,-,M,CG,humanoid,ToA
1242,Stone Golem,178,17d10 + 85,-,17,-,10,22,9,20,3,11,1,-,-,-,-,-,-,30,-,-,-,-,-,L,U,construct,MM
2611,Shadow Mastiff,33,6d8 + 6,-,12,-,2,16,14,13,5,12,5,-,-,-,-,-,-,40,-,-,-,-,-,M,NE,monstrosity,VGM
1281,Water Elemental,114,12d10 + 48,-,14,-,5,18,14,18,5,10,8,-,-,-,-,-,-,30,-,90,-,-,-,L,N,elemental,MM
680,Hengar Aesnvaard,112,15d8 + 45,-,16,-,5,18,15,16,10,12,15,+7,+5,+6,-,-,-,30,-,-,-,-,-,M,NG,humanoid,IDRotF
584,Master Refrum,27,5d8 + 5,-,13,-,2,10,10,12,13,16,13,-,-,-,-,-,-,30,-,-,-,-,-,M,LG,humanoid,GoS
2314,Giant Crayfish,45,7d10 + 7,-,15,-,2,15,13,13,1,9,3,-,-,-,-,-,-,30,-,30,-,-,-,L,U,beast,TftYP
1746,Stone Cursed,19,3d8 + 4,-,17,-,1,16,5,14,5,8,7,-,-,-,-,-,-,10,-,-,-,-,-,M,LE,construct,MTF
2098,Brackish Trudge,68,8d10 + 24,-,12,-,3,20,10,17,4,14,4,-,-,-,-,-,-,30,-,30,-,-,-,L,U,plant,SCC
1907,Eternal,45,6d8 + 18,-,14,-,3,15,14,16,10,13,15,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,undead,PSA
622,Azbara Jos,39,6d8 + 12,-,13,-,4,9,16,14,16,13,11,-,-,-,+5,+3,-,30,-,-,-,-,-,M,LE,humanoid,HotDQ
2138,Witherbloom Pledgemage,66,12d8 + 12,-,12,-,4,10,15,13,14,17,11,-,-,+3,-,+5,-,30,-,-,-,-,-,"S, M",A,humanoid,SCC
660,Chwinga,5,2d4,-,15,-,0,1,20,10,14,16,16,-,-,-,-,-,-,20,-,20,-,20,-,T,N,elemental,IDRotF
1524,Star Spawn Hulk,136,13d10 + 65,-,16,-,10,20,8,21,7,12,9,-,+3,-,-,+5,-,30,-,-,-,-,-,L,CE,aberration,MPMM
2837,Tissina Khyret,33,6d8 + 6,-,13,-,2,11,14,12,10,13,14,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,humanoid,WDH
1970,Kraken,230,20d12 + 100,-,16,-,13,29,14,20,16,18,18,-,-,-,-,-,-,30,-,50,-,-,-,H,CE,monstrosity,PSZ
1800,Drow Guard,11,2d8 + 2,-,16,-,1/8,13,12,12,10,11,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,OotA
2594,Neogi,33,6d6 + 12,-,15,-,3,6,16,14,13,12,15,-,-,-,-,-,-,30,-,-,-,30,-,S,LE,aberration,VGM
2445,Giant Snapping Turtle,75,10d10 + 20,-,17,-,3,19,10,14,2,12,5,-,-,-,-,-,-,30,-,40,-,-,-,L,U,beast,ToA
1069,Goristro,310,23d12 + 161,-,19,-,17,25,11,25,6,13,14,+13,+6,+13,-,+7,-,40,-,-,-,-,-,H,CE,fiend,MM
1215,Salamander,90,12d10 + 24,-,15,-,5,18,14,15,11,10,12,-,-,-,-,-,-,30,-,-,-,-,-,L,NE,elemental,MM
587,Merfolk Scout,16,3d8 + 3,-,13,-,1/2,11,14,12,11,13,11,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,GoS
1483,Necromancer Wizard,110,20d8 + 20,-,12,-,9,9,14,12,17,12,11,-,-,-,+7,+5,-,30,-,-,-,-,-,M,A,humanoid,MPMM
1291,Will-o'-Wisp,22,9d4,-,19,-,2,1,28,10,13,14,11,-,-,-,-,-,-,0,50,-,-,-,True,T,CE,undead,MM
2174,Felgolos,212,17d12 + 102,-,19,-,15,25,10,23,16,15,19,-,+5,+11,-,+7,+9,40,80,40,-,-,-,H,LG,dragon,SKT
2091,Varram,110,17d8 + 34,-,16,-,7,11,18,14,13,12,16,-,-,-,-,+4,-,30,-,-,-,-,-,M,NE,humanoid,RoT
2332,Huge Polar Bear,65,5d12 + 15,-,12,-,2,20,10,16,2,13,7,-,-,-,-,-,-,40,-,30,-,-,-,H,U,beast,TftYP
2706,Amidor the Dandelion,28,8d6,-,12,-,1/2,6,15,10,13,12,17,+0,+4,+2,-,+3,-,30,-,-,-,-,-,S,NG,plant,WBtW
2891,Horned Sister,40,9d8,-,12,-,6,9,14,11,17,12,11,-,-,-,+6,+4,-,30,-,-,-,-,-,M,LE,humanoid,WDMM
2367,Reduced-Threat Darkmantle,22,5d6 + 5,-,11,-,1/2,16,12,13,2,10,5,-,-,-,-,-,-,10,30,-,-,-,-,S,U,monstrosity,TftYP
1128,Mage,40,9d8,-,12,-,6,9,14,11,17,12,11,-,-,-,+6,+4,-,30,-,-,-,-,-,M,A,humanoid,MM
1903,Anointed,22,3d8 + 9,-,8,-,1/4,13,6,16,3,6,5,-,-,-,-,+0,-,20,-,-,-,-,-,M,NE,undead,PSA
180,Parriwimple,112,15d8 + 45,-,14,-,5,18,15,16,6,12,15,+7,+5,+6,-,-,-,30,-,-,-,-,-,M,LG,humanoid,CoS
2876,Emberosa,162,13d12 + 78,-,18,-,9,25,9,23,10,14,13,-,+3,+10,-,-,+5,30,-,-,-,-,-,H,LE,giant,WDMM
1111,Killer Whale,90,12d12 + 12,-,12,-,3,19,10,13,3,12,7,-,-,-,-,-,-,-,-,60,-,-,-,H,U,beast,MM
2003,Black Earth Priest,45,7d8 + 14,-,17,-,3,15,11,14,12,10,16,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,PotA
93,Constructed Commoner,6,1d8 + 2,-,15,-,0,10,10,15,10,10,10,-,-,-,-,-,-,25,-,-,-,-,-,M,-,construct,CM
49,Feonor,99,18d8 + 18,-,12,-,12,10,14,12,20,15,16,-,-,-,+9,+6,-,30,-,-,-,-,-,M,NE,humanoid,BGDIA
818,Sirene,36,8d8,-,14,-,3,12,18,11,12,10,16,-,-,-,-,-,-,30,-,30,-,-,-,M,CN,fey,MaBJoV
1941,"Elder Dinosaur (Etali, Primal Storm)",676,33d20 + 330,-,25,-,30,30,11,30,3,11,11,-,-,-,+5,+9,+9,40,-,-,-,-,-,G,U,monstrosity,PSX
2576,Illithilich,135,18d8 + 54,-,17,-,22,11,16,16,20,14,16,-,-,+10,+12,+9,-,30,-,-,-,-,-,M,LNXCE,undead,VGM
2715,Endelyn Moongrave,114,12d8 + 60,-,17,-,6,20,13,20,13,10,17,-,-,+8,+4,+3,+6,30,-,-,-,30,-,M,NE,fey,WBtW
1062,Gnoll Fang of Yeenoghu,65,10d8 + 20,-,14,-,4,17,15,15,10,11,13,-,-,+4,-,+2,+3,30,-,-,-,-,-,M,CE,fiend,MM
1505,Retriever,210,20d10 + 100,-,19,-,14,22,16,20,3,11,4,-,+8,+10,-,+5,-,40,-,-,-,40,-,L,LE,construct,MPMM
2860,Awakened Brown Bear,34,4d10 + 12,-,11,-,1,19,10,16,2,13,7,-,-,-,-,-,-,40,-,-,-,30,-,L,U,beast,WDMM
116,Shemshime,31,7d8,-,13,-,4,6,17,10,17,14,16,-,-,-,+5,+4,-,0,40,-,-,-,True,M,-,undead,CM
732,Lynx Creatlach,136,16d8 + 64,-,13,-,5,18,14,18,13,16,18,+7,-,+7,-,+6,+7,30,-,-,-,-,-,M,LE,undead,IMR
271,Olara,16,3d8 + 3,-,13,-,1/2,11,14,12,11,13,11,-,-,-,-,-,-,30,-,30,-,-,-,M,NG,humanoid,CRCotN
2723,Gloam,2,1d4,-,12,-,0,3,15,10,3,12,7,-,-,-,-,-,-,40,-,-,-,30,-,T,U,undead,WBtW
1748,Summer Eladrin,127,17d8 + 51,-,19,-,10,19,21,16,14,12,18,-,-,-,-,-,-,50,-,-,-,-,-,M,CN,fey,MTF
146,Davian Martikov,31,7d8,-,12,-,2,10,15,11,13,15,14,-,-,-,-,-,-,-,-,-,-,-,-,M,LG,humanoid,CoS
1421,Frost Giant Everlasting One,189,14d12 + 98,-,15,-,12,25,9,24,9,10,12,+11,-,+11,-,+4,-,40,-,-,-,-,-,H,CE,giant,MPMM
2027,Howling Hatred Priest,45,10d8,-,15,-,2,12,16,10,14,10,14,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,PotA
877,Adult Bronze Dragon,212,17d12 + 102,-,19,-,15,25,10,23,16,15,19,-,+5,+11,-,+7,+9,40,80,40,-,-,-,H,LG,dragon,MM
800,Gibberling,7,2d6,-,12,-,1/4,10,15,10,6,8,8,-,-,-,-,-,-,25,-,-,-,-,-,S,CN,aberration,MaBJoV
245,Galeokaerda,91,14d8 + 28,-,12,-,6,12,15,14,16,15,18,-,-,-,-,+5,+7,30,-,-,-,-,-,"S, M",NE,humanoid,CRCotN
1952,Archon Of Redemption,136,16d8 + 64,-,17,-,10,18,18,18,17,20,20,-,-,-,-,+9,+9,30,90,-,-,-,-,L,LN,celestial,PSZ
2872,Crystal Golem,178,17d10 + 85,-,17,-,10,22,9,20,3,11,1,-,-,-,-,-,-,30,-,-,-,-,-,L,U,construct,WDMM
209,Vistana Bandit Captain,65,10d8 + 20,-,15,-,2,15,16,14,14,11,14,+4,+5,-,-,+2,-,30,-,-,-,-,-,M,NXCGNYE,humanoid,CoS
807,Lothar,105,14d8 + 42,-,13,-,9,18,16,16,11,10,10,-,-,-,-,-,-,30,50,-,-,-,-,M,LN,humanoid,MaBJoV
634,Leosin Erlanthar,60,11d8 + 11,-,16,-,3,11,17,13,11,16,10,-,-,-,-,-,-,40,-,-,-,-,-,M,A,humanoid,HotDQ
738,Skeletal Owlbear,59,7d10 + 21,-,13,-,3,20,12,17,3,12,7,-,-,-,-,-,-,40,-,-,-,-,-,L,U,undead,IMR
1934,Zombie Rat,1,1d4 - 1,-,10,-,0,2,11,9,2,10,4,-,-,-,-,-,-,20,-,-,-,-,-,T,U,undead,PSI
173,Marzena Belview,26,4d8 + 8,-,11,-,1/4,12,9,15,9,10,6,-,-,-,-,-,-,20,40,-,-,-,-,M,A,humanoid,CoS
1685,Frost Salamander,168,16d12 + 64,-,17,-,9,20,12,18,7,11,7,-,-,+8,-,+4,-,60,-,-,40,40,-,H,U,elemental,MTF
762,Ooze-Folk,19,2d8 + 10,-,10,-,1/2,14,3,20,1,6,1,-,-,-,-,-,-,30,-,-,-,-,-,M,U,ooze,LLK
1714,Nagpa,187,34d8 + 34,-,19,-,17,9,15,12,23,18,21,-,-,-,+12,+10,+11,30,-,-,-,-,-,M,LE,humanoid,MTF
1076,Grick,27,6d8,-,14,-,2,14,14,11,3,14,5,-,-,-,-,-,-,30,-,-,-,30,-,M,N,monstrosity,MM
663,Dzaan,49,9d8 + 9,-,10,-,4,10,11,12,16,13,15,-,-,-,+5,+3,-,30,-,-,-,-,-,M,LE,humanoid,IDRotF
2207,Nym,230,20d12 + 100,-,12,-,13,29,14,20,16,18,18,+14,-,+10,-,+9,+9,50,-,50,-,-,-,H,NE,giant,SKT
2883,Giant Mutated Drow,200,16d12 + 96,-,14,-,9,27,10,22,12,16,16,-,-,+10,-,+7,+7,40,-,-,-,-,-,H,NE,giant,WDMM
1186,Pony,11,2d8 + 2,-,10,-,1/8,15,10,13,2,11,7,-,-,-,-,-,-,40,-,-,-,-,-,M,U,beast,MM
